Observation,Grade,Label,Prediction,Threshold,New Prediction,Explanation,Change
484,A,False,0.049775909703595876,0.05,0.06486754898309709,4,fico_range_high from 784.0 to 699.6428999999999
484,A,False,0.049775909703595876,0.05,0.05295051287819905,5,revol_bal from 18119.819222438033 to 12602.222474979331
484,A,False,0.049775909703595876,0.05,0.05295051287819905,5,revol_util from 31.74493827160494 to 50.401448533641975
484,A,False,0.049775909703595876,0.05,0.05295051287819905,5,cr_hist from 167.56360061227306 to 171.39587691412487
485,C,False,0.2251823058964856,0.05,0.04919311975486011,1,annual_inc from 34436.950622942626 to 66085.45986557804
485,C,False,0.2251823058964856,0.05,0.04919311975486011,1,revol_bal from 3889.9115251457574 to 12602.222474979331
485,C,False,0.2251823058964856,0.05,0.04919311975486011,1,revol_util from 79.93604938271604 to 50.401448533641975
485,C,False,0.2251823058964856,0.05,0.04919311975486011,1,term:: 36 months from 0.0 to 1.0
485,C,False,0.2251823058964856,0.05,0.04919311975486011,1,term:: 60 months from 1.0 to 0.0
486,F,False,0.43454040364796326,0.05,,0,No Explanation
487,A,True,0.06311895661274544,0.05,0.037506376152609044,1,loan_amnt from 5000.0 to 14398.863749999999
487,A,True,0.06311895661274544,0.05,0.037556423907355585,2,purpose::debt_consolidation from 0.0 to 1.0
487,A,True,0.06311895661274544,0.05,0.037556423907355585,2,purpose::home_improvement from 1.0 to 0.0
487,A,True,0.06311895661274544,0.05,0.04024873159966327,3,cr_hist from 94.49709083074723 to 171.39587691412487
487,A,True,0.06311895661274544,0.05,0.04017852782138496,4,annual_inc from 49208.38871619652 to 66085.45986557804
487,A,True,0.06311895661274544,0.05,0.04017852782138496,4,open_acc from 19.15625 to 14.77534140625
487,A,True,0.06311895661274544,0.05,0.04779081610060713,5,open_acc from 19.15625 to 14.77534140625
487,A,True,0.06311895661274544,0.05,0.04779081610060713,5,verification_status::Not Verified from 1.0 to 0.0
487,A,True,0.06311895661274544,0.05,0.04779081610060713,5,verification_status::Source Verified from 0.0 to 1.0
487,A,True,0.06311895661274544,0.05,0.04717011766956636,6,annual_inc from 49208.38871619652 to 66085.45986557804
487,A,True,0.06311895661274544,0.05,0.04717011766956636,6,verification_status::Not Verified from 1.0 to 0.0
487,A,True,0.06311895661274544,0.05,0.04717011766956636,6,verification_status::Source Verified from 0.0 to 1.0
487,A,True,0.06311895661274544,0.05,0.048309399217562464,7,annual_inc from 49208.38871619652 to 66085.45986557804
487,A,True,0.06311895661274544,0.05,0.048309399217562464,7,revol_bal from 2615.2556344767345 to 12602.222474979331
488,A,False,0.028907387130676445,0.05,0.07735804232133288,1,fico_range_high from 763.9999999999999 to 699.6428999999999
488,A,False,0.028907387130676445,0.05,0.06923152300682443,2,fico_range_low from 760.0000000000001 to 695.6427500000001
488,A,False,0.028907387130676445,0.05,0.060967246325578865,3,verification_status::Source Verified from 0.0 to 1.0
488,A,False,0.028907387130676445,0.05,0.060967246325578865,3,verification_status::Verified from 1.0 to 0.0
488,A,False,0.028907387130676445,0.05,0.05555149318538256,4,dti from 1.5951681681681682 to 2.0512227454354353
488,A,False,0.028907387130676445,0.05,0.05021806019621104,5,loan_amnt from 8500.0 to 14398.863749999999
488,A,False,0.028907387130676445,0.05,0.05021806019621104,5,revol_bal from 6206.480295406075 to 12602.222474979331
489,B,False,0.03994931895926318,0.05,0.12700502009587314,1,revol_util from 20.270864197530862 to 50.401448533641975
489,B,False,0.03994931895926318,0.05,0.12630904460737724,2,fico_range_high from 739.0 to 699.6428999999999
489,B,False,0.03994931895926318,0.05,0.10907582931885625,3,fico_range_low from 735.0 to 695.6427500000001
489,B,False,0.03994931895926318,0.05,0.1053441001553169,4,verification_status::Not Verified from 1.0 to 0.0
489,B,False,0.03994931895926318,0.05,0.1053441001553169,4,verification_status::Source Verified from 0.0 to 1.0
489,B,False,0.03994931895926318,0.05,0.09288854887770583,5,loan_amnt from 6000.0 to 14398.863749999999
489,B,False,0.03994931895926318,0.05,0.08251967131222425,6,funded_amnt from 6000.0 to 14391.65375
489,B,False,0.03994931895926318,0.05,0.06205457739992533,7,revol_bal from 6976.083852036428 to 12602.222474979331
489,B,False,0.03994931895926318,0.05,0.05688868088977946,8,purpose::credit_card from 1.0 to 0.0
489,B,False,0.03994931895926318,0.05,0.05688868088977946,8,purpose::debt_consolidation from 0.0 to 1.0
489,B,False,0.03994931895926318,0.05,0.05423503324497746,9,annual_inc from 76464.02433058045 to 66085.45986557804
489,B,False,0.03994931895926318,0.05,0.053053000991516636,10,cr_hist from 327.50780041620834 to 171.39587691412487
490,A,False,0.16420203741354042,0.05,0.01991252884686965,1,annual_inc from 24019.19954664778 to 66085.45986557804
490,A,False,0.16420203741354042,0.05,0.01991252884686965,1,cr_hist from 61.79086032166069 to 171.39587691412487
490,A,False,0.16420203741354042,0.05,0.01991252884686965,1,home_ownership::MORTGAGE from 0.0 to 1.0
490,A,False,0.16420203741354042,0.05,0.01991252884686965,1,home_ownership::RENT from 1.0 to 0.0
490,A,False,0.16420203741354042,0.05,0.04766109240365533,2,loan_amnt from 6000.0 to 14398.863749999999
490,A,False,0.16420203741354042,0.05,0.04766109240365533,2,annual_inc from 24019.19954664778 to 66085.45986557804
490,A,False,0.16420203741354042,0.05,0.04766109240365533,2,revol_bal from 5253.009760024316 to 12602.222474979331
490,A,False,0.16420203741354042,0.05,0.04766109240365533,2,cr_hist from 61.79086032166069 to 171.39587691412487
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,funded_amnt from 6000.0 to 14391.65375
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,annual_inc from 24019.19954664778 to 66085.45986557804
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,revol_bal from 5253.009760024316 to 12602.222474979331
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,revol_util from 62.82055555555556 to 50.401448533641975
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,cr_hist from 61.79086032166069 to 171.39587691412487
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,emp_length::10+ years from 0.0 to 1.0
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,emp_length::9 years from 1.0 to 0.0
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,verification_status::Source Verified from 0.0 to 1.0
490,A,False,0.16420203741354042,0.05,0.044307955644249906,3,verification_status::Verified from 1.0 to 0.0
491,A,False,0.09795960579699832,0.05,0.015867940808497683,1,home_ownership::MORTGAGE from 0.0 to 1.0
491,A,False,0.09795960579699832,0.05,0.015867940808497683,1,home_ownership::RENT from 1.0 to 0.0
491,A,False,0.09795960579699832,0.05,0.03189699892108863,2,cr_hist from 235.48975292173174 to 171.39587691412487
491,A,False,0.09795960579699832,0.05,0.03189699892108863,2,verification_status::Source Verified from 0.0 to 1.0
491,A,False,0.09795960579699832,0.05,0.03189699892108863,2,verification_status::Verified from 1.0 to 0.0
491,A,False,0.09795960579699832,0.05,0.04101488856870461,3,annual_inc from 45787.634631442976 to 66085.45986557804
491,A,False,0.09795960579699832,0.05,0.04101488856870461,3,verification_status::Source Verified from 0.0 to 1.0
491,A,False,0.09795960579699832,0.05,0.04101488856870461,3,verification_status::Verified from 1.0 to 0.0
491,A,False,0.09795960579699832,0.05,0.04568443581343983,4,funded_amnt from 11999.999999999998 to 14391.65375
491,A,False,0.09795960579699832,0.05,0.04568443581343983,4,verification_status::Source Verified from 0.0 to 1.0
491,A,False,0.09795960579699832,0.05,0.04568443581343983,4,verification_status::Verified from 1.0 to 0.0
491,A,False,0.09795960579699832,0.05,0.04601551229997851,5,loan_amnt from 11999.999999999998 to 14398.863749999999
491,A,False,0.09795960579699832,0.05,0.04601551229997851,5,revol_bal from 7300.372447471396 to 12602.222474979331
491,A,False,0.09795960579699832,0.05,0.04601551229997851,5,verification_status::Source Verified from 0.0 to 1.0
491,A,False,0.09795960579699832,0.05,0.04601551229997851,5,verification_status::Verified from 1.0 to 0.0
492,A,False,0.023871227978370838,0.05,0.07147383726784622,1,fico_range_high from 753.9999999999999 to 699.6428999999999
492,A,False,0.023871227978370838,0.05,0.054494845306017725,2,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.054494845306017725,2,revol_bal from 9924.93780239124 to 12602.222474979331
492,A,False,0.023871227978370838,0.05,0.051269555189971304,3,annual_inc from 108294.14108921206 to 66085.45986557804
492,A,False,0.023871227978370838,0.05,0.051269555189971304,3,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.06820707865790528,4,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.06820707865790528,4,fico_range_low from 750.0000000000001 to 695.6427500000001
492,A,False,0.023871227978370838,0.05,0.06820707865790528,4,cr_hist from 232.9195741856982 to 171.39587691412487
492,A,False,0.023871227978370838,0.05,0.060777410117525105,5,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.060777410117525105,5,fico_range_low from 750.0000000000001 to 695.6427500000001
492,A,False,0.023871227978370838,0.05,0.060777410117525105,5,revol_util from 33.27481481481481 to 50.401448533641975
492,A,False,0.023871227978370838,0.05,0.05821925398794041,6,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.05821925398794041,6,open_acc from 12.671875 to 14.77534140625
492,A,False,0.023871227978370838,0.05,0.05821925398794041,6,fico_range_low from 750.0000000000001 to 695.6427500000001
492,A,False,0.023871227978370838,0.05,0.05165986216769688,7,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.05165986216769688,7,fico_range_low from 750.0000000000001 to 695.6427500000001
492,A,False,0.023871227978370838,0.05,0.05165986216769688,7,verification_status::Source Verified from 0.0 to 1.0
492,A,False,0.023871227978370838,0.05,0.05165986216769688,7,verification_status::Verified from 1.0 to 0.0
492,A,False,0.023871227978370838,0.05,0.050429984433964965,8,loan_amnt from 14999.999999999998 to 14398.863749999999
492,A,False,0.023871227978370838,0.05,0.050429984433964965,8,dti from 0.7271261261261263 to 2.0512227454354353
492,A,False,0.023871227978370838,0.05,0.050429984433964965,8,fico_range_low from 750.0000000000001 to 695.6427500000001
493,C,False,0.24348720189830325,0.05,,0,No Explanation
494,A,False,0.035527853516575315,0.05,0.12116229717153568,1,fico_range_low from 790.0 to 695.6427500000001
494,A,False,0.035527853516575315,0.05,0.11773712112956965,2,fico_range_high from 794.0 to 699.6428999999999
494,A,False,0.035527853516575315,0.05,0.05715040344051897,3,revol_util from 0.0 to 50.401448533641975
494,A,False,0.035527853516575315,0.05,0.05530414780107392,4,dti from 1.118308708708709 to 2.0512227454354353
494,A,False,0.035527853516575315,0.05,0.050201901273329845,5,revol_bal from 3.879050184628797 to 12602.222474979331
494,A,False,0.035527853516575315,0.05,0.051934832192973956,6,funded_amnt from 10000.0 to 14391.65375
494,A,False,0.035527853516575315,0.05,0.051934832192973956,6,emp_length::10+ years from 0.0 to 1.0
494,A,False,0.035527853516575315,0.05,0.051934832192973956,6,emp_length::2 years from 1.0 to 0.0
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,annual_inc from 88858.03833493062 to 66085.45986557804
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,cr_hist from 181.34653713078276 to 171.39587691412487
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,emp_length::10+ years from 0.0 to 1.0
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,emp_length::2 years from 1.0 to 0.0
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,verification_status::Source Verified from 0.0 to 1.0
494,A,False,0.035527853516575315,0.05,0.050675736861934065,7,verification_status::Verified from 1.0 to 0.0
495,E,False,0.34424502225530457,0.05,,0,No Explanation
496,B,False,0.10406764399845236,0.05,0.04800044806318545,1,revol_bal from 6305.783980132572 to 12602.222474979331
496,B,False,0.10406764399845236,0.05,0.04800044806318545,1,open_acc from 11.375 to 14.77534140625
496,B,False,0.10406764399845236,0.05,0.04800044806318545,1,cr_hist from 56.67874657196755 to 171.39587691412487
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,annual_inc from 49985.83282636777 to 66085.45986557804
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,open_acc from 11.375 to 14.77534140625
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,cr_hist from 56.67874657196755 to 171.39587691412487
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,purpose::debt_consolidation from 0.0 to 1.0
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,purpose::major_purchase from 1.0 to 0.0
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,home_ownership::MORTGAGE from 0.0 to 1.0
496,B,False,0.10406764399845236,0.05,0.04173225158904684,2,home_ownership::OWN from 1.0 to 0.0
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,annual_inc from 49985.83282636777 to 66085.45986557804
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,open_acc from 11.375 to 14.77534140625
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,revol_util from 80.41413580246912 to 50.401448533641975
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,cr_hist from 56.67874657196755 to 171.39587691412487
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,home_ownership::MORTGAGE from 0.0 to 1.0
496,B,False,0.10406764399845236,0.05,0.04333029668743955,3,home_ownership::OWN from 1.0 to 0.0
497,B,False,0.11041439044696796,0.05,,0,No Explanation
498,C,True,0.2585274915750743,0.05,,0,No Explanation
499,D,False,0.11113469204042176,0.05,,0,No Explanation
500,B,True,0.21116740832902725,0.05,0.041025909722040295,1,cr_hist from 446.10319066461466 to 171.39587691412487
500,B,True,0.21116740832902725,0.05,0.041025909722040295,1,term:: 36 months from 0.0 to 1.0
500,B,True,0.21116740832902725,0.05,0.041025909722040295,1,term:: 60 months from 1.0 to 0.0
500,B,True,0.21116740832902725,0.05,0.04826296981446946,2,revol_util from 68.0795061728395 to 50.401448533641975
500,B,True,0.21116740832902725,0.05,0.04826296981446946,2,term:: 36 months from 0.0 to 1.0
500,B,True,0.21116740832902725,0.05,0.04826296981446946,2,term:: 60 months from 1.0 to 0.0
500,B,True,0.21116740832902725,0.05,0.04298366745807541,3,loan_amnt from 12999.999999999998 to 14398.863749999999
500,B,True,0.21116740832902725,0.05,0.04298366745807541,3,funded_amnt from 12999.999999999998 to 14391.65375
500,B,True,0.21116740832902725,0.05,0.04298366745807541,3,term:: 36 months from 0.0 to 1.0
500,B,True,0.21116740832902725,0.05,0.04298366745807541,3,term:: 60 months from 1.0 to 0.0
501,D,False,0.3371260378421035,0.05,,0,No Explanation
502,A,False,0.10976269192122423,0.05,0.04517864000060971,1,annual_inc from 48275.455783991005 to 66085.45986557804
502,A,False,0.10976269192122423,0.05,0.04517864000060971,1,purpose::debt_consolidation from 0.0 to 1.0
502,A,False,0.10976269192122423,0.05,0.04517864000060971,1,purpose::home_improvement from 1.0 to 0.0
502,A,False,0.10976269192122423,0.05,0.04572419669328424,2,fico_range_low from 715.0 to 695.6427500000001
502,A,False,0.10976269192122423,0.05,0.04572419669328424,2,purpose::debt_consolidation from 0.0 to 1.0
502,A,False,0.10976269192122423,0.05,0.04572419669328424,2,purpose::home_improvement from 1.0 to 0.0
502,A,False,0.10976269192122423,0.05,0.04609792170099336,3,dti from 2.249018018018018 to 2.0512227454354353
502,A,False,0.10976269192122423,0.05,0.04609792170099336,3,open_acc from 10.078125 to 14.77534140625
502,A,False,0.10976269192122423,0.05,0.04609792170099336,3,purpose::debt_consolidation from 0.0 to 1.0
502,A,False,0.10976269192122423,0.05,0.04609792170099336,3,purpose::home_improvement from 1.0 to 0.0
503,E,True,0.19336630112559694,0.05,,0,No Explanation
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,loan_amnt from 14999.999999999998 to 14398.863749999999
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,annual_inc from 49985.83282636777 to 66085.45986557804
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,home_ownership::MORTGAGE from 0.0 to 1.0
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,home_ownership::RENT from 1.0 to 0.0
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,verification_status::Source Verified from 0.0 to 1.0
504,B,False,0.12953726111340844,0.05,0.04521011951655587,1,verification_status::Verified from 1.0 to 0.0
505,D,False,0.15324345341515866,0.05,,0,No Explanation
506,C,False,0.10547124385951433,0.05,0.04109416157035204,1,term:: 36 months from 0.0 to 1.0
